workerid,proliferate.condition,ah_response,item,object,predicate,prior_condition,prior_fact,prior_rating,question_order,response,rt,slide_number_in_experiment,speaker_response,text,trigger,trigger_class,utterance,error
719,condition1,1,josie,,inform,low_prob,Josie doesn't have a passport,0.117286821705426,speaker_first,,12726,26,0.69,,inform_pos,Control,"<font color=""red"">Deborah</font> informed Sam that Josie went on vacation to France.",
719,condition1,1,emily,,know,low_prob,Emily never has any money,0.151655629139073,speaker_first,,10370,27,1,,know_pos,Critical,"<font color=""red"">Laura</font> knows that Emily bought a car yesterday.",
719,condition1,1,tony,,say,low_prob,Tony has been sober for 20 years,0.2196,speaker_first,,8440,28,0.58,,say_neg,Control,"<font color=""red"">Jeffrey</font> said that Tony didn't have a drink last night.",
719,condition1,,kids,,MC,neutral,Many children like ice cream,0,speaker_first,,4964,29,1,,MC,Filler,Jack was playing outside with the kids.,
664,condition1,,,Jessica,,,,,,Jessica,0,1,,bot_check,,,,
664,condition1,0.98,jon,,think,high_prob,Jon lives 2 blocks away from work,0.7559375,ah_first,,72271,4,0.12,,think_pos,Critical,"<font color=""red"">Jeffrey</font> thinks that Jon walks to work.",
664,condition1,0.95,isabella,,know,low_prob,Isabella is a vegetarian,0.125813953488372,ah_first,,31737,5,0.48,,know_neg,Critical,"<font color=""red"">Jacob</font> knows that Isabella didn't eat a steak on Sunday.",
664,condition1,0.97,olivia,,know,high_prob,Olivia works the third shift,0.664776119402985,ah_first,,25763,6,0.04,,know_neg,Critical,"<font color=""red"">Ronald</font> knows that Olivia doesn't sleep until noon.",
664,condition1,0.97,emily,,think,low_prob,Emily never has any money,0.151655629139073,ah_first,,26291,7,0.02,,think_neg,Critical,"<font color=""red"">Jonathan</font> thinks that Emily didn't buy a car yesterday.",
664,condition1,,frank,,Polar,low_prob,Frank is allergic to cats,0.16965034965035,ah_first,,44383,8,0.96,,bare_neg,Critical,Frank didn't get a cat.,
664,condition1,0.97,sophia,,know,high_prob,Sophia is a hipster,0.634248366013072,ah_first,,20454,9,0.02,,know_pos,Critical,"<font color=""red"">Sharon</font> knows that Sophia got a tattoo.",
664,condition1,0.99,emma,,say,low_prob,Emma is in first grade,0.323098591549296,ah_first,,15383,10,0.05,,say_pos,Control,"<font color=""red"">Emily</font> said that Emma studied on Saturday morning.",
664,condition1,,hat,,MC,neutral,Hats are worn on the head,0,ah_first,,6782,11,0.99,,MC,Filler,Samantha has a new hat.,
664,condition1,0.97,tony,,inform,high_prob,Tony really likes to party with his friends,0.747279411764706,ah_first,,21313,12,0.05,,inform_neg,Control,"<font color=""red"">Gary</font> informed Sam that Tony didn't have a drink last night.",
664,condition1,0.99,julian,,inform,low_prob,Julian is German,0.401796875,ah_first,,63735,13,0.1,,inform_pos,Control,"<font color=""red"">Stephanie</font> informed Sam that Julian dances salsa.",
664,condition1,,kids,,MC,neutral,Many children like ice cream,0,ah_first,,6400,14,1,,MC,Filler,Jack was playing outside with the kids.,
664,condition1,,pizza,,MC,neutral,Pizza is sold at the pizzeria,0,ah_first,,7591,15,0.99,,MC,Filler,This pizza has mushrooms on it.,
664,condition1,,josh,,Polar,low_prob,Josh is a 75-year old man,0.236917293233083,ah_first,,15550,16,0.99,,bare_pos,Critical,Josh learned to ride a bike yesterday.,
664,condition1,1,danny,,inform,high_prob,Danny loves cake,0.697062937062937,ah_first,,10390,17,0.01,,inform_pos,Control,"<font color=""red"">Melissa</font> informed Sam that Danny ate the last cupcake.",
664,condition1,0.99,jackson,,say,high_prob,Jackson is training for a marathon,0.774965034965035,ah_first,,15007,18,0.11,,say_pos,Control,"<font color=""red"">Deborah</font> said that Jackson ran 10 miles.",
664,condition1,,muffins,,MC,neutral,Muffins are sold at the bakery,0,ah_first,,7515,19,0.98,,MC,Filler,These muffins have blueberries in them.,
664,condition1,0.99,josie,,think,low_prob,Josie doesn't have a passport,0.117286821705426,ah_first,,20157,20,0.03,,think_pos,Critical,"<font color=""red"">Eric</font> thinks that Josie went on vacation to France.",
664,condition1,,mia,,Polar,high_prob,Mia is a college student,0.579022556390977,ah_first,,5616,21,0.98,,bare_pos,Critical,Mia drank 2 cocktails last night.,
664,condition1,0.99,charley,,know,low_prob,Charley lives in Korea,0.277066666666667,ah_first,,31131,22,0.02,,know_pos,Critical,"<font color=""red"">Ryan</font> knows that Charley speaks Spanish.",
664,condition1,,owen,,Polar,high_prob,Owen lives in Chicago,0.74648275862069,ah_first,,5866,23,0.98,,bare_neg,Critical,Owen didn't shovel snow last winter.,
664,condition1,0.99,grace,,think,high_prob,Grace loves her sister,0.790144927536232,ah_first,,14805,24,0.04,,think_neg,Critical,"<font color=""red"">Laura</font> thinks that Grace didn't visit her sister.",
664,condition1,0.96,jayden,,say,high_prob,Jayden's car is in the shop,0.687794117647059,ah_first,,22966,25,0.03,,say_neg,Control,"<font color=""red"">Amanda</font> said that Jayden didn't rent a car.",
664,condition1,0.93,zoe,,say,low_prob,Zoe is 5 years old,0.192108843537415,ah_first,,19745,26,0.02,,say_neg,Control,"<font color=""red"">Brandon</font> said that Zoe didn't calculate the tip.",
664,condition1,,garage,,MC,neutral,Garages are used to store cars and other things,0,ah_first,,8529,27,0.99,,MC,Filler,Carl's kids were in the garage.,
664,condition1,,ballet,,MC,neutral,Ballet is a type of dance,0,ah_first,,36062,28,0.97,,MC,Filler,Ann dances ballet.,
664,condition1,0.99,mary,,inform,low_prob,Mary is a middle school student,0.225401459854015,ah_first,,77756,29,0.02,,inform_neg,Control,"<font color=""red"">Carol</font> informed Sam that Mary isn't pregnant.",
1025,condition1,,,Jennifer,,,,,,Jennifer,0,1,,bot_check,,,,
1025,condition1,1,mary,,know,high_prob,Mary is taking a prenatal yoga class,0.815167785234899,ah_first,,19630,4,0.97,,know_pos,Critical,"<font color=""red"">Brandon</font> knows that Mary is pregnant.",
1025,condition1,,mia,,Polar,low_prob,Mia is a nun,0.224901960784314,ah_first,,8440,5,0.99,,bare_pos,Critical,Mia drank 2 cocktails last night.,
1025,condition1,0.97,josh,,say,high_prob,Josh is a 5-year old boy,0.544575163398693,ah_first,,25832,6,0.66,,say_neg,Control,"<font color=""red"">Gary</font> said that Josh didn't learn to ride a bike yesterday.",
1025,condition1,,pizza,,MC,neutral,Pizza is sold at the pizzeria,0,ah_first,,8920,7,0.96,,MC,Filler,This pizza has mushrooms on it.,
1025,condition1,,frank,,Polar,high_prob,Frank has always wanted a pet,0.67972027972028,ah_first,,4504,8,0.97,,bare_neg,Critical,Frank didn't get a cat.,
1025,condition1,0.96,grace,,think,low_prob,Grace hates her sister,0.24777027027027,ah_first,,28344,9,0.5,,think_neg,Critical,"<font color=""red"">Timothy</font> thinks that Grace didn't visit her sister.",
1025,condition1,,kids,,MC,neutral,Many children like ice cream,0,ah_first,,7696,10,0.98,,MC,Filler,Jack was playing outside with the kids.,
1025,condition1,0.99,emily,,know,high_prob,Emily has been saving for a year,0.561555555555556,ah_first,,20423,11,0.98,,know_neg,Critical,"<font color=""red"">Rebecca</font> knows that Emily didn't buy a car yesterday.",
1025,condition1,0.96,olivia,,say,low_prob,Olivia has two small children,0.210592105263158,ah_first,,22584,12,0.94,,say_neg,Control,"<font color=""red"">Jonathan</font> said that Olivia doesn't sleep until noon.",
1025,condition1,0.97,emma,,inform,low_prob,Emma is in first grade,0.323098591549296,ah_first,,29856,13,0.52,,inform_neg,Control,"<font color=""red"">Melissa</font> informed Sam that Emma didn't study on Saturday morning.",
1025,condition1,,hat,,MC,neutral,Hats are worn on the head,0,ah_first,,6016,14,0.98,,MC,Filler,Samantha has a new hat.,
1025,condition1,0.96,charley,,know,low_prob,Charley lives in Korea,0.277066666666667,ah_first,,16471,15,0.97,,know_neg,Critical,"<font color=""red"">Jacob</font> knows that Charley doesn't speak Spanish.",
1025,condition1,,ballet,,MC,neutral,Ballet is a type of dance,0,ah_first,,11617,16,0.96,,MC,Filler,Ann dances ballet.,
1025,condition1,0.98,isabella,,think,low_prob,Isabella is a vegetarian,0.125813953488372,ah_first,,26392,17,0.02,,think_pos,Critical,"<font color=""red"">Michelle</font> thinks that Isabella ate a steak on Sunday.",
1025,condition1,1,danny,,think,high_prob,Danny loves cake,0.697062937062937,ah_first,,18640,18,0.14,,think_pos,Critical,"<font color=""red"">Laura</font> thinks that Danny ate the last cupcake.",
1025,condition1,,zoe,,Polar,high_prob,Zoe is a math major,0.745971223021583,ah_first,,6264,19,0.98,,bare_pos,Critical,Zoe calculated the tip.,
1025,condition1,1,tony,,say,high_prob,Tony really likes to party with his friends,0.747279411764706,ah_first,,24471,20,0.92,,say_pos,Control,"<font color=""red"">Amanda</font> said that Tony had a drink last night.",
1025,condition1,0.99,josie,,inform,high_prob,Josie loves France,0.73343949044586,ah_first,,14760,21,0.99,,inform_neg,Control,"<font color=""red"">Jason</font> informed Sam that Josie didn't go on vacation to France.",
1025,condition1,,muffins,,MC,neutral,Muffins are sold at the bakery,0,ah_first,,4960,22,0.98,,MC,Filler,These muffins have blueberries in them.,
1025,condition1,0.98,julian,,inform,low_prob,Julian is German,0.401796875,ah_first,,14056,23,0.99,,inform_pos,Control,"<font color=""red"">Eric</font> informed Sam that Julian dances salsa.",
1025,condition1,,garage,,MC,neutral,Garages are used to store cars and other things,0,ah_first,,7112,24,0.96,,MC,Filler,Carl's kids were in the garage.,
1025,condition1,,sophia,,Polar,low_prob,Sophia is a high end fashion model,0.415413533834586,ah_first,,20401,25,0.99,,bare_neg,Critical,Sophia didn't get a tattoo.,
1025,condition1,1,jon,,know,low_prob,Jon lives 10 miles away from work,0.235696202531646,ah_first,,11167,26,0.98,,know_pos,Critical,"<font color=""red"">Ryan</font> knows that Jon walks to work.",
1025,condition1,0.64,jackson,,inform,high_prob,Jackson is training for a marathon,0.774965034965035,ah_first,,20735,27,0.51,,inform_pos,Control,"<font color=""red"">Stephanie</font> informed Sam that Jackson ran 10 miles.",
1025,condition1,0.97,owen,,think,high_prob,Owen lives in Chicago,0.74648275862069,ah_first,,17312,28,0.04,,think_neg,Critical,"<font color=""red"">Deborah</font> thinks that Owen didn't shovel snow last winter.",
1025,condition1,0.98,jayden,,say,low_prob,Jayden doesn't have a driver's license,0.1756,ah_first,,17863,29,0.66,,say_pos,Control,"<font color=""red"">Nicholas</font> said that Jayden rented a car.",
702,condition1,,,Jessica,,,,,,Jessica,0,1,,bot_check,,,,
702,condition1,,mary,,Polar,high_prob,Mary is taking a prenatal yoga class,0.815167785234899,ah_first,,4179,4,0.99,,bare_pos,Critical,Mary is pregnant.,
702,condition1,0.05,jayden,,know,low_prob,Jayden doesn't have a driver's license,0.1756,ah_first,,18146,5,0.04,,know_neg,Critical,"<font color=""red"">Emily</font> knows that Jayden didn't rent a car.",
702,condition1,,josie,,Polar,low_prob,Josie doesn't have a passport,0.117286821705426,ah_first,,6074,6,0.86,,bare_neg,Critical,Josie didn't go on vacation to France.,
702,condition1,0.85,emily,,think,high_prob,Emily has been saving for a year,0.561555555555556,ah_first,,19410,7,0.3,,think_pos,Critical,"<font color=""red"">Ronald</font> thinks that Emily bought a car yesterday.",
702,condition1,0.77,julian,,inform,high_prob,Julian is Cuban,0.599493670886076,ah_first,,8661,8,0.76,,inform_neg,Control,"<font color=""red"">Shirley</font> informed Sam that Julian doesn't dance salsa.",
702,condition1,0.61,isabella,,think,low_prob,Isabella is a vegetarian,0.125813953488372,ah_first,,8594,9,0.33,,think_neg,Critical,"<font color=""red"">Laura</font> thinks that Isabella didn't eat a steak on Sunday.",
702,condition1,,ballet,,MC,neutral,Ballet is a type of dance,0,ah_first,,5818,10,0.97,,MC,Filler,Ann dances ballet.,
702,condition1,0.51,olivia,,say,high_prob,Olivia works the third shift,0.664776119402985,ah_first,,11842,11,0.41,,say_pos,Control,"<font color=""red"">Timothy</font> said that Olivia sleeps until noon.",
702,condition1,0.95,jackson,,inform,high_prob,Jackson is training for a marathon,0.774965034965035,ah_first,,14206,12,0.97,,inform_pos,Control,"<font color=""red"">Rebecca</font> informed Sam that Jackson ran 10 miles.",
702,condition1,,pizza,,MC,neutral,Pizza is sold at the pizzeria,0,ah_first,,7986,13,0.99,,MC,Filler,This pizza has mushrooms on it.,
702,condition1,0.97,sophia,,know,low_prob,Sophia is a high end fashion model,0.415413533834586,ah_first,,9587,14,0.98,,know_pos,Critical,"<font color=""red"">Jacob</font> knows that Sophia got a tattoo.",
702,condition1,0.88,owen,,think,low_prob,Owen lives in New Orleans,0.279503546099291,ah_first,,9362,15,0.49,,think_pos,Critical,"<font color=""red"">Deborah</font> thinks that Owen shoveled snow last winter.",
702,condition1,0.77,frank,,inform,low_prob,Frank is allergic to cats,0.16965034965035,ah_first,,26304,16,0.56,,inform_pos,Control,"<font color=""red"">Jonathan</font> informed Sam that Frank got a cat.",
702,condition1,0.93,mia,,inform,low_prob,Mia is a nun,0.224901960784314,ah_first,,12043,17,0.75,,inform_neg,Control,"<font color=""red"">Brandon</font> informed Sam that Mia didn't drink 2 cocktails last night.",
702,condition1,,kids,,MC,neutral,Many children like ice cream,0,ah_first,,11441,18,0.97,,MC,Filler,Jack was playing outside with the kids.,
702,condition1,1,grace,,say,low_prob,Grace hates her sister,0.24777027027027,ah_first,,15149,19,1,,say_neg,Control,"<font color=""red"">Carol</font> said that Grace didn't visit her sister.",
702,condition1,,danny,,Polar,high_prob,Danny loves cake,0.697062937062937,ah_first,,4588,20,0.7,,bare_neg,Critical,Danny didn't eat the last cupcake.,
702,condition1,0.78,josh,,know,high_prob,Josh is a 5-year old boy,0.544575163398693,ah_first,,12576,21,0.72,,know_neg,Critical,"<font color=""red"">Gary</font> knows that Josh didn't learn to ride a bike yesterday.",
702,condition1,,garage,,MC,neutral,Garages are used to store cars and other things,0,ah_first,,5224,22,1,,MC,Filler,Carl's kids were in the garage.,
702,condition1,1,jon,,think,high_prob,Jon lives 2 blocks away from work,0.7559375,ah_first,,39602,23,0.82,,think_neg,Critical,"<font color=""red"">Amanda</font> thinks that Jon doesn't walk to work.",
702,condition1,,muffins,,MC,neutral,Muffins are sold at the bakery,0,ah_first,,35008,24,1,,MC,Filler,These muffins have blueberries in them.,
702,condition1,,tony,,Polar,low_prob,Tony has been sober for 20 years,0.2196,ah_first,,5146,25,0.85,,bare_pos,Critical,Tony had a drink last night.,
702,condition1,0.66,zoe,,say,low_prob,Zoe is 5 years old,0.192108843537415,ah_first,,8578,26,0,,say_pos,Control,"<font color=""red"">Jeffrey</font> said that Zoe calculated the tip.",
702,condition1,1,charley,,say,high_prob,Charley lives in Mexico,0.804632352941177,ah_first,,9273,27,0.87,,say_neg,Control,"<font color=""red"">Michelle</font> said that Charley doesn't speak Spanish.",
702,condition1,0.88,emma,,know,high_prob,Emma is in law school,0.680763888888889,ah_first,,27140,28,0.85,,know_pos,Critical,"<font color=""red"">Jason</font> knows that Emma studied on Saturday morning.",
702,condition1,,hat,,MC,neutral,Hats are worn on the head,0,ah_first,,4932,29,0.99,,MC,Filler,Samantha has a new hat.,
666,condition1,,,Sarah,,,,,,Sarah,0,1,,bot_check,,,,
666,condition1,0.9,frank,,think,low_prob,Frank is allergic to cats,0.16965034965035,ah_first,,21862,4,0.16,,think_pos,Critical,"<font color=""red"">Jacob</font> thinks that Frank got a cat.",
666,condition1,1,josie,,think,high_prob,Josie loves France,0.73343949044586,ah_first,,20224,5,0.73,,think_pos,Critical,"<font color=""red"">Shirley</font> thinks that Josie went on vacation to France.",
666,condition1,0.99,zoe,,know,high_prob,Zoe is a math major,0.745971223021583,ah_first,,13245,6,0.78,,know_pos,Critical,"<font color=""red"">Sharon</font> knows that Zoe calculated the tip.",
666,condition1,0,emma,,say,low_prob,Emma is in first grade,0.323098591549296,ah_first,,13437,7,0.48,,say_neg,Control,"<font color=""red"">Ryan</font> said that Emma didn't study on Saturday morning.",
666,condition1,1,olivia,,say,high_prob,Olivia works the third shift,0.664776119402985,ah_first,,10960,8,0.84,,say_pos,Control,"<font color=""red"">Stephanie</font> said that Olivia sleeps until noon.",
666,condition1,1,emily,,know,low_prob,Emily never has any money,0.151655629139073,ah_first,,10326,9,0.89,,know_neg,Critical,"<font color=""red"">Gary</font> knows that Emily didn't buy a car yesterday.",
